## Columns = 00000 count, 00001 count, 00010 count, 00011 count, 00100 count, 00101 count, 00110 count, 00111 count, 01000 count, 01001 count, 01010 count, 01011 count, 01100 count, 01101 count, 01110 count, 01111 count, 10000 count, 10001 count, 10010 count, 10011 count, 10100 count, 10101 count, 10110 count, 10111 count, 11000 count, 11001 count, 11010 count, 11011 count, 11100 count, 11101 count, 11110 count, 11111 count
[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  24  0  0  0  58  0  0  0  513  0  0  0  41  0  0  0  342  0  0  0  638  0  0  0  6573  0  0  0
[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])^2[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  2  0  0  0  23  0  0  0  46  0  0  0  483  0  0  0  30  0  0  0  361  0  0  0  562  0  0  0  6685  0  0  0
[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])^4[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  1  0  0  0  26  0  0  0  48  0  0  0  527  0  0  0  31  0  0  0  349  0  0  0  590  0  0  0  6620  0  0  0
[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])^8[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  2  0  0  0  33  0  0  0  39  0  0  0  486  0  0  0  30  0  0  0  364  0  0  0  583  0  0  0  6655  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  23  0  0  0  45  0  0  0  502  0  0  0  37  0  0  0  360  0  0  0  595  0  0  0  6627  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  1  0  0  0  26  0  0  0  60  0  0  0  465  0  0  0  25  0  0  0  337  0  0  0  626  0  0  0  6652  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  2  0  0  0  32  0  0  0  38  0  0  0  491  0  0  0  34  0  0  0  331  0  0  0  600  0  0  0  6664  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  28  0  0  0  49  0  0  0  479  0  0  0  33  0  0  0  320  0  0  0  602  0  0  0  6678  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  2  0  0  0  25  0  0  0  40  0  0  0  481  0  0  0  28  0  0  0  318  0  0  0  633  0  0  0  6665  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  28  0  0  0  50  0  0  0  498  0  0  0  38  0  0  0  356  0  0  0  596  0  0  0  6623  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  4  0  0  0  28  0  0  0  54  0  0  0  455  0  0  0  30  0  0  0  335  0  0  0  623  0  0  0  6663  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  2  0  0  0  24  0  0  0  45  0  0  0  483  0  0  0  38  0  0  0  348  0  0  0  648  0  0  0  6604  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4([])[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4@(0,1,2,3,4)  5  0  0  0  21  0  0  0  41  0  0  0  492  0  0  0  21  0  0  0  311  0  0  0  614  0  0  0  6687  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4@(0,1,2,3,4)  3  0  0  0  20  0  0  0  44  0  0  0  507  0  0  0  34  0  0  0  355  0  0  0  637  0  0  0  6592  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4@(0,1,2,3,4)  1  0  0  0  25  0  0  0  44  0  0  0  446  0  0  0  34  0  0  0  343  0  0  0  626  0  0  0  6673  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4@(0,1,2,3,4)  2  0  0  0  25  0  0  0  41  0  0  0  470  0  0  0  31  0  0  0  353  0  0  0  668  0  0  0  6602  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  1  0  0  0  33  0  0  0  37  0  0  0  506  0  0  0  23  0  0  0  343  0  0  0  611  0  0  0  6638  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  4  0  0  0  26  0  0  0  47  0  0  0  519  0  0  0  26  0  0  0  334  0  0  0  606  0  0  0  6630  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  1  0  0  0  30  0  0  0  47  0  0  0  502  0  0  0  33  0  0  0  325  0  0  0  644  0  0  0  6610  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  4  0  0  0  23  0  0  0  51  0  0  0  509  0  0  0  25  0  0  0  384  0  0  0  638  0  0  0  6558  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  1  0  0  0  23  0  0  0  44  0  0  0  484  0  0  0  32  0  0  0  332  0  0  0  678  0  0  0  6598  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  1  0  0  0  27  0  0  0  51  0  0  0  469  0  0  0  34  0  0  0  381  0  0  0  667  0  0  0  6562  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  0  0  0  0  17  0  0  0  45  0  0  0  501  0  0  0  28  0  0  0  352  0  0  0  622  0  0  0  6627  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  3  0  0  0  28  0  0  0  40  0  0  0  502  0  0  0  44  0  0  0  310  0  0  0  616  0  0  0  6649  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  0  0  0  0  35  0  0  0  56  0  0  0  502  0  0  0  34  0  0  0  376  0  0  0  606  0  0  0  6583  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  1  0  0  0  20  0  0  0  30  0  0  0  455  0  0  0  33  0  0  0  347  0  0  0  618  0  0  0  6688  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  2  0  0  0  27  0  0  0  43  0  0  0  533  0  0  0  38  0  0  0  335  0  0  0  642  0  0  0  6572  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  0  0  0  0  15  0  0  0  45  0  0  0  482  0  0  0  32  0  0  0  350  0  0  0  662  0  0  0  6606  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]@(0,1,2,3,4)  58  0  0  0  483  0  0  0  0  0  0  0  17  0  0  0  647  0  0  0  6786  0  0  0  14  0  0  0  187  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]@(0,1,2,3,4)  42  0  0  0  523  0  0  0  0  0  0  0  10  0  0  0  693  0  0  0  6765  0  0  0  19  0  0  0  140  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]@(0,1,2,3,4)  49  0  0  0  502  0  0  0  0  0  0  0  9  0  0  0  634  0  0  0  6825  0  0  0  18  0  0  0  155  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]@(0,1,2,3,4)  51  0  0  0  503  0  0  0  1  0  0  0  11  0  0  0  699  0  0  0  6756  0  0  0  16  0  0  0  155  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]@(0,1,2,3,4)  19  0  0  0  3  0  0  0  516  0  0  0  37  0  0  0  335  0  0  0  13  0  0  0  6727  0  0  0  542  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]@(0,1,2,3,4)  24  0  0  0  3  0  0  0  508  0  0  0  42  0  0  0  350  0  0  0  20  0  0  0  6777  0  0  0  468  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]@(0,1,2,3,4)  27  0  0  0  1  0  0  0  489  0  0  0  41  0  0  0  332  0  0  0  28  0  0  0  6790  0  0  0  484  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]@(0,1,2,3,4)  19  0  0  0  1  0  0  0  475  0  0  0  36  0  0  0  331  0  0  0  27  0  0  0  6817  0  0  0  486  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4([])[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4@(0,1,2,3,4)  3  0  0  0  26  0  0  0  43  0  0  0  468  0  0  0  30  0  0  0  314  0  0  0  623  0  0  0  6685  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4@(0,1,2,3,4)  4  0  0  0  26  0  0  0  41  0  0  0  482  0  0  0  33  0  0  0  342  0  0  0  624  0  0  0  6640  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4@(0,1,2,3,4)  4  0  0  0  28  0  0  0  51  0  0  0  474  0  0  0  36  0  0  0  353  0  0  0  622  0  0  0  6624  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4@(0,1,2,3,4)  0  0  0  0  26  0  0  0  38  0  0  0  490  0  0  0  37  0  0  0  344  0  0  0  618  0  0  0  6639  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  336  0  0  0  27  0  0  0  7148  0  0  0  562  0  0  0  2  0  0  0  0  0  0  0  110  0  0  0  7  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  343  0  0  0  23  0  0  0  7221  0  0  0  512  0  0  0  2  0  0  0  0  0  0  0  87  0  0  0  4  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  335  0  0  0  24  0  0  0  7203  0  0  0  537  0  0  0  7  0  0  0  0  0  0  0  81  0  0  0  5  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  310  0  0  0  18  0  0  0  7277  0  0  0  479  0  0  0  6  0  0  0  0  0  0  0  90  0  0  0  12  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  606  0  0  0  7268  0  0  0  20  0  0  0  206  0  0  0  4  0  0  0  83  0  0  0  0  0  0  0  5  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  669  0  0  0  7252  0  0  0  17  0  0  0  155  0  0  0  9  0  0  0  89  0  0  0  1  0  0  0  0  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  695  0  0  0  7226  0  0  0  22  0  0  0  153  0  0  0  15  0  0  0  78  0  0  0  1  0  0  0  2  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  672  0  0  0  7203  0  0  0  16  0  0  0  184  0  0  0  11  0  0  0  102  0  0  0  0  0  0  0  4  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  7341  0  0  0  573  0  0  0  169  0  0  0  13  0  0  0  89  0  0  0  5  0  0  0  2  0  0  0  0  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  7428  0  0  0  444  0  0  0  175  0  0  0  14  0  0  0  122  0  0  0  7  0  0  0  2  0  0  0  0  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  7394  0  0  0  447  0  0  0  186  0  0  0  16  0  0  0  141  0  0  0  4  0  0  0  4  0  0  0  0  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  7345  0  0  0  486  0  0  0  196  0  0  0  8  0  0  0  146  0  0  0  8  0  0  0  2  0  0  0  1  0  0  0
[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]([])[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]@(0,1,2,3,4)  358  0  0  0  25  0  0  0  7224  0  0  0  440  0  0  0  3  0  0  0  2  0  0  0  134  0  0  0  6  0  0  0
[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]([])^2[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]@(0,1,2,3,4)  329  0  0  0  19  0  0  0  7293  0  0  0  436  0  0  0  6  0  0  0  0  0  0  0  105  0  0  0  4  0  0  0
[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]([])^4[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]@(0,1,2,3,4)  326  0  0  0  21  0  0  0  7272  0  0  0  434  0  0  0  10  0  0  0  1  0  0  0  121  0  0  0  7  0  0  0
[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]([])^8[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]@(0,1,2,3,4)  361  0  0  0  20  0  0  0  7191  0  0  0  469  0  0  0  6  0  0  0  0  0  0  0  140  0  0  0  5  0  0  0
[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]([])[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]@(0,1,2,3,4)  605  0  0  0  7212  0  0  0  11  0  0  0  228  0  0  0  13  0  0  0  119  0  0  0  1  0  0  0  3  0  0  0
[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]([])^2[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]@(0,1,2,3,4)  693  0  0  0  7134  0  0  0  10  0  0  0  200  0  0  0  16  0  0  0  138  0  0  0  0  0  0  0  1  0  0  0
[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]([])^4[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]@(0,1,2,3,4)  674  0  0  0  7186  0  0  0  14  0  0  0  179  0  0  0  8  0  0  0  128  0  0  0  0  0  0  0  3  0  0  0
[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]([])^8[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]@(0,1,2,3,4)  644  0  0  0  7208  0  0  0  13  0  0  0  196  0  0  0  9  0  0  0  119  0  0  0  0  0  0  0  3  0  0  0
Gy:4Gy:4Gy:4([])Gy:4Gy:4Gy:4@(0,1,2,3,4)  7319  0  0  0  545  0  0  0  183  0  0  0  17  0  0  0  114  0  0  0  10  0  0  0  4  0  0  0  0  0  0  0
Gy:4Gy:4Gy:4([])^2Gy:4Gy:4Gy:4@(0,1,2,3,4)  7341  0  0  0  483  0  0  0  222  0  0  0  15  0  0  0  117  0  0  0  13  0  0  0  0  0  0  0  1  0  0  0
Gy:4Gy:4Gy:4([])^4Gy:4Gy:4Gy:4@(0,1,2,3,4)  7386  0  0  0  458  0  0  0  206  0  0  0  10  0  0  0  123  0  0  0  5  0  0  0  4  0  0  0  0  0  0  0
Gy:4Gy:4Gy:4([])^8Gy:4Gy:4Gy:4@(0,1,2,3,4)  7425  0  0  0  451  0  0  0  188  0  0  0  13  0  0  0  110  0  0  0  3  0  0  0  2  0  0  0  0  0  0  0
[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]([])[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]@(0,1,2,3,4)  42  0  0  0  477  0  0  0  0  0  0  0  15  0  0  0  582  0  0  0  6904  0  0  0  8  0  0  0  164  0  0  0
[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]([])^2[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]@(0,1,2,3,4)  50  0  0  0  456  0  0  0  0  0  0  0  12  0  0  0  642  0  0  0  6835  0  0  0  12  0  0  0  185  0  0  0
[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]([])^4[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]@(0,1,2,3,4)  34  0  0  0  442  0  0  0  1  0  0  0  9  0  0  0  615  0  0  0  6895  0  0  0  16  0  0  0  180  0  0  0
[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]([])^8[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]@(0,1,2,3,4)  43  0  0  0  482  0  0  0  1  0  0  0  9  0  0  0  619  0  0  0  6844  0  0  0  14  0  0  0  180  0  0  0
[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]([])[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]@(0,1,2,3,4)  24  0  0  0  3  0  0  0  498  0  0  0  33  0  0  0  324  0  0  0  24  0  0  0  6806  0  0  0  480  0  0  0
[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]([])^2[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]@(0,1,2,3,4)  16  0  0  0  1  0  0  0  479  0  0  0  23  0  0  0  330  0  0  0  28  0  0  0  6915  0  0  0  400  0  0  0
[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]([])^4[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]@(0,1,2,3,4)  25  0  0  0  3  0  0  0  498  0  0  0  34  0  0  0  336  0  0  0  27  0  0  0  6883  0  0  0  386  0  0  0
[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]([])^8[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]@(0,1,2,3,4)  20  0  0  0  1  0  0  0  494  0  0  0  19  0  0  0  357  0  0  0  19  0  0  0  6888  0  0  0  394  0  0  0
[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  4  0  0  0  25  0  0  0  26  0  0  0  472  0  0  0  22  0  0  0  343  0  0  0  589  0  0  0  6711  0  0  0
[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])^2[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  2  0  0  0  18  0  0  0  39  0  0  0  430  0  0  0  31  0  0  0  377  0  0  0  604  0  0  0  6691  0  0  0
[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])^4[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  2  0  0  0  23  0  0  0  38  0  0  0  490  0  0  0  31  0  0  0  340  0  0  0  592  0  0  0  6676  0  0  0
[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])^8[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:1Gx:3][Gx:1Gx:3][Gx:1Gx:3]([])[Gx:1Gx:3][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:1Gx:3][Gx:1Gx:3][Gx:1Gx:3]([])^2[Gx:1Gx:3][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
[Gx:1Gx:3][Gx:1Gx:3][Gx:1Gx:3]([])^4[Gx:1Gx:3][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  25  0  0  0  43  0  0  0  446  0  0  0  27  0  0  0  381  0  0  0  545  0  0  0  6722  0  0  0
