## Columns = 00000 count, 00001 count, 00010 count, 00011 count, 00100 count, 00101 count, 00110 count, 00111 count, 01000 count, 01001 count, 01010 count, 01011 count, 01100 count, 01101 count, 01110 count, 01111 count, 10000 count, 10001 count, 10010 count, 10011 count, 10100 count, 10101 count, 10110 count, 10111 count, 11000 count, 11001 count, 11010 count, 11011 count, 11100 count, 11101 count, 11110 count, 11111 count
[Gy:0Gy:1Gx:2Gx:3Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]([])^8[Gy:0Gy:1Gx:2Gx:3Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]@(0,1,2,3,4)  4  0  0  0  43  0  0  0  51  0  0  0  467  0  0  0  54  0  0  0  552  0  0  0  605  0  0  0  6416  0  0  0
[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  6  0  0  0  39  0  0  0  42  0  0  0  461  0  0  0  41  0  0  0  530  0  0  0  577  0  0  0  6496  0  0  0
[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])^2[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  4  0  0  0  53  0  0  0  37  0  0  0  418  0  0  0  50  0  0  0  554  0  0  0  585  0  0  0  6491  0  0  0
[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])^4[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  5  0  0  0  37  0  0  0  40  0  0  0  461  0  0  0  51  0  0  0  533  0  0  0  582  0  0  0  6483  0  0  0
[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])^8[Gy:0Gy:1Gy:2Gy:3Gx:4][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  2  0  0  0  37  0  0  0  43  0  0  0  469  0  0  0  52  0  0  0  566  0  0  0  596  0  0  0  6427  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  5  0  0  0  38  0  0  0  36  0  0  0  464  0  0  0  46  0  0  0  529  0  0  0  576  0  0  0  6498  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  6  0  0  0  32  0  0  0  35  0  0  0  483  0  0  0  41  0  0  0  528  0  0  0  584  0  0  0  6483  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  4  0  0  0  49  0  0  0  38  0  0  0  435  0  0  0  50  0  0  0  484  0  0  0  625  0  0  0  6507  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  2  0  0  0  33  0  0  0  40  0  0  0  485  0  0  0  37  0  0  0  551  0  0  0  591  0  0  0  6453  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  34  0  0  0  34  0  0  0  502  0  0  0  46  0  0  0  505  0  0  0  566  0  0  0  6502  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  3  0  0  0  32  0  0  0  37  0  0  0  463  0  0  0  63  0  0  0  504  0  0  0  565  0  0  0  6525  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  2  0  0  0  33  0  0  0  43  0  0  0  472  0  0  0  59  0  0  0  540  0  0  0  596  0  0  0  6447  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3][Gx:2Gx:3]@(0,1,2,3,4)  4  0  0  0  25  0  0  0  41  0  0  0  464  0  0  0  54  0  0  0  550  0  0  0  566  0  0  0  6488  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4([])[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4@(0,1,2,3,4)  2  0  0  0  37  0  0  0  41  0  0  0  436  0  0  0  50  0  0  0  575  0  0  0  612  0  0  0  6439  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4@(0,1,2,3,4)  3  0  0  0  34  0  0  0  37  0  0  0  465  0  0  0  51  0  0  0  535  0  0  0  569  0  0  0  6498  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4@(0,1,2,3,4)  4  0  0  0  37  0  0  0  27  0  0  0  446  0  0  0  50  0  0  0  583  0  0  0  619  0  0  0  6426  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4Gx:4@(0,1,2,3,4)  5  0  0  0  34  0  0  0  58  0  0  0  458  0  0  0  47  0  0  0  495  0  0  0  613  0  0  0  6482  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  6  0  0  0  38  0  0  0  37  0  0  0  440  0  0  0  47  0  0  0  550  0  0  0  621  0  0  0  6453  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  2  0  0  0  42  0  0  0  36  0  0  0  478  0  0  0  38  0  0  0  540  0  0  0  568  0  0  0  6488  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  4  0  0  0  44  0  0  0  37  0  0  0  471  0  0  0  47  0  0  0  520  0  0  0  596  0  0  0  6473  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  3  0  0  0  39  0  0  0  37  0  0  0  456  0  0  0  50  0  0  0  560  0  0  0  604  0  0  0  6443  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  4  0  0  0  36  0  0  0  32  0  0  0  466  0  0  0  47  0  0  0  488  0  0  0  614  0  0  0  6505  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  5  0  0  0  42  0  0  0  45  0  0  0  431  0  0  0  54  0  0  0  530  0  0  0  599  0  0  0  6486  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  2  0  0  0  36  0  0  0  46  0  0  0  494  0  0  0  44  0  0  0  504  0  0  0  574  0  0  0  6492  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  3  0  0  0  35  0  0  0  39  0  0  0  448  0  0  0  48  0  0  0  536  0  0  0  656  0  0  0  6427  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  8  0  0  0  44  0  0  0  29  0  0  0  459  0  0  0  53  0  0  0  568  0  0  0  594  0  0  0  6437  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  2  0  0  0  37  0  0  0  51  0  0  0  483  0  0  0  38  0  0  0  546  0  0  0  593  0  0  0  6442  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  10  0  0  0  39  0  0  0  48  0  0  0  488  0  0  0  40  0  0  0  520  0  0  0  585  0  0  0  6462  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  2  0  0  0  37  0  0  0  44  0  0  0  442  0  0  0  48  0  0  0  566  0  0  0  608  0  0  0  6445  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]@(0,1,2,3,4)  41  0  0  0  493  0  0  0  1  0  0  0  25  0  0  0  624  0  0  0  6579  0  0  0  31  0  0  0  398  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]@(0,1,2,3,4)  47  0  0  0  473  0  0  0  4  0  0  0  25  0  0  0  613  0  0  0  6575  0  0  0  45  0  0  0  410  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]@(0,1,2,3,4)  56  0  0  0  473  0  0  0  1  0  0  0  29  0  0  0  639  0  0  0  6598  0  0  0  47  0  0  0  349  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:1Gx:3]@(0,1,2,3,4)  41  0  0  0  488  0  0  0  4  0  0  0  13  0  0  0  630  0  0  0  6595  0  0  0  29  0  0  0  392  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]@(0,1,2,3,4)  36  0  0  0  2  0  0  0  481  0  0  0  33  0  0  0  490  0  0  0  26  0  0  0  6675  0  0  0  449  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]@(0,1,2,3,4)  27  0  0  0  1  0  0  0  452  0  0  0  38  0  0  0  523  0  0  0  42  0  0  0  6672  0  0  0  437  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]@(0,1,2,3,4)  44  0  0  0  1  0  0  0  478  0  0  0  32  0  0  0  508  0  0  0  33  0  0  0  6694  0  0  0  402  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:2Gx:3]@(0,1,2,3,4)  35  0  0  0  1  0  0  0  499  0  0  0  35  0  0  0  520  0  0  0  30  0  0  0  6627  0  0  0  445  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4([])[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4@(0,1,2,3,4)  4  0  0  0  46  0  0  0  38  0  0  0  473  0  0  0  46  0  0  0  513  0  0  0  567  0  0  0  6505  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4@(0,1,2,3,4)  6  0  0  0  38  0  0  0  32  0  0  0  468  0  0  0  48  0  0  0  539  0  0  0  603  0  0  0  6458  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4@(0,1,2,3,4)  0  0  0  0  25  0  0  0  40  0  0  0  432  0  0  0  42  0  0  0  512  0  0  0  576  0  0  0  6565  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4]Gx:4@(0,1,2,3,4)  1  0  0  0  37  0  0  0  45  0  0  0  473  0  0  0  53  0  0  0  519  0  0  0  621  0  0  0  6443  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  552  0  0  0  28  0  0  0  6987  0  0  0  494  0  0  0  7  0  0  0  0  0  0  0  119  0  0  0  5  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  531  0  0  0  38  0  0  0  7017  0  0  0  495  0  0  0  4  0  0  0  0  0  0  0  102  0  0  0  5  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  584  0  0  0  28  0  0  0  7037  0  0  0  407  0  0  0  7  0  0  0  0  0  0  0  119  0  0  0  10  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:2Gx:4]@(0,1,2,3,4)  583  0  0  0  30  0  0  0  7017  0  0  0  440  0  0  0  10  0  0  0  0  0  0  0  110  0  0  0  2  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  608  0  0  0  7030  0  0  0  27  0  0  0  420  0  0  0  9  0  0  0  95  0  0  0  0  0  0  0  3  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  653  0  0  0  6980  0  0  0  30  0  0  0  398  0  0  0  8  0  0  0  119  0  0  0  0  0  0  0  4  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  659  0  0  0  6984  0  0  0  46  0  0  0  404  0  0  0  7  0  0  0  83  0  0  0  0  0  0  0  9  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:4]@(0,1,2,3,4)  672  0  0  0  7005  0  0  0  25  0  0  0  377  0  0  0  9  0  0  0  100  0  0  0  0  0  0  0  4  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]([])[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  7066  0  0  0  554  0  0  0  435  0  0  0  32  0  0  0  97  0  0  0  3  0  0  0  5  0  0  0  0  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]([])^2[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  7153  0  0  0  483  0  0  0  412  0  0  0  31  0  0  0  97  0  0  0  8  0  0  0  8  0  0  0  0  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]([])^4[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  7139  0  0  0  489  0  0  0  413  0  0  0  23  0  0  0  115  0  0  0  7  0  0  0  6  0  0  0  0  0  0  0
[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]([])^8[Gx:0Gx:1Gx:2Gx:3Gx:4][Gx:0Gx:1Gx:2Gx:3]@(0,1,2,3,4)  7238  0  0  0  422  0  0  0  395  0  0  0  30  0  0  0  95  0  0  0  10  0  0  0  2  0  0  0  0  0  0  0
[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]([])[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]@(0,1,2,3,4)  570  0  0  0  42  0  0  0  7028  0  0  0  424  0  0  0  14  0  0  0  0  0  0  0  106  0  0  0  8  0  0  0
[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]([])^2[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]@(0,1,2,3,4)  538  0  0  0  36  0  0  0  7058  0  0  0  439  0  0  0  4  0  0  0  0  0  0  0  111  0  0  0  6  0  0  0
[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]([])^4[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]@(0,1,2,3,4)  557  0  0  0  45  0  0  0  6952  0  0  0  512  0  0  0  6  0  0  0  0  0  0  0  113  0  0  0  7  0  0  0
[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]([])^8[Gy:1Gy:3][Gy:1Gy:3][Gy:1Gy:3]@(0,1,2,3,4)  566  0  0  0  23  0  0  0  7007  0  0  0  467  0  0  0  8  0  0  0  1  0  0  0  113  0  0  0  7  0  0  0
[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]([])[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]@(0,1,2,3,4)  613  0  0  0  6985  0  0  0  34  0  0  0  451  0  0  0  5  0  0  0  100  0  0  0  0  0  0  0  4  0  0  0
[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]([])^2[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]@(0,1,2,3,4)  646  0  0  0  7016  0  0  0  33  0  0  0  365  0  0  0  12  0  0  0  111  0  0  0  0  0  0  0  9  0  0  0
[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]([])^4[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]@(0,1,2,3,4)  641  0  0  0  7001  0  0  0  39  0  0  0  401  0  0  0  12  0  0  0  96  0  0  0  0  0  0  0  2  0  0  0
[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]([])^8[Gy:2Gy:3][Gy:2Gy:3][Gy:2Gy:3]@(0,1,2,3,4)  644  0  0  0  6983  0  0  0  26  0  0  0  418  0  0  0  14  0  0  0  98  0  0  0  1  0  0  0  8  0  0  0
Gy:4Gy:4Gy:4([])Gy:4Gy:4Gy:4@(0,1,2,3,4)  7141  0  0  0  505  0  0  0  403  0  0  0  25  0  0  0  99  0  0  0  12  0  0  0  7  0  0  0  0  0  0  0
Gy:4Gy:4Gy:4([])^2Gy:4Gy:4Gy:4@(0,1,2,3,4)  7192  0  0  0  441  0  0  0  420  0  0  0  35  0  0  0  87  0  0  0  8  0  0  0  8  0  0  0  1  0  0  0
Gy:4Gy:4Gy:4([])^4Gy:4Gy:4Gy:4@(0,1,2,3,4)  7171  0  0  0  432  0  0  0  421  0  0  0  37  0  0  0  115  0  0  0  9  0  0  0  7  0  0  0  0  0  0  0
Gy:4Gy:4Gy:4([])^8Gy:4Gy:4Gy:4@(0,1,2,3,4)  7172  0  0  0  445  0  0  0  421  0  0  0  39  0  0  0  99  0  0  0  7  0  0  0  9  0  0  0  0  0  0  0
[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]([])[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]@(0,1,2,3,4)  47  0  0  0  460  0  0  0  3  0  0  0  36  0  0  0  556  0  0  0  6669  0  0  0  25  0  0  0  396  0  0  0
[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]([])^2[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]@(0,1,2,3,4)  45  0  0  0  445  0  0  0  1  0  0  0  33  0  0  0  604  0  0  0  6638  0  0  0  35  0  0  0  391  0  0  0
[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]([])^4[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]@(0,1,2,3,4)  38  0  0  0  472  0  0  0  0  0  0  0  33  0  0  0  604  0  0  0  6654  0  0  0  22  0  0  0  369  0  0  0
[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]([])^8[Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4][Gy:0Gy:2Gy:4]@(0,1,2,3,4)  40  0  0  0  468  0  0  0  6  0  0  0  28  0  0  0  619  0  0  0  6566  0  0  0  38  0  0  0  427  0  0  0
[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]([])[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]@(0,1,2,3,4)  24  0  0  0  5  0  0  0  451  0  0  0  31  0  0  0  605  0  0  0  35  0  0  0  6577  0  0  0  464  0  0  0
[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]([])^2[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]@(0,1,2,3,4)  32  0  0  0  2  0  0  0  509  0  0  0  29  0  0  0  558  0  0  0  37  0  0  0  6606  0  0  0  419  0  0  0
[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]([])^4[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]@(0,1,2,3,4)  35  0  0  0  2  0  0  0  449  0  0  0  29  0  0  0  518  0  0  0  34  0  0  0  6695  0  0  0  430  0  0  0
[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]([])^8[Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4][Gy:0Gy:1Gy:4]@(0,1,2,3,4)  43  0  0  0  4  0  0  0  467  0  0  0  27  0  0  0  529  0  0  0  35  0  0  0  6637  0  0  0  450  0  0  0
[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  31  0  0  0  35  0  0  0  461  0  0  0  47  0  0  0  551  0  0  0  522  0  0  0  6542  0  0  0
[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])^2[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  4  0  0  0  37  0  0  0  35  0  0  0  467  0  0  0  47  0  0  0  538  0  0  0  581  0  0  0  6483  0  0  0
[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])^4[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  46  0  0  0  41  0  0  0  442  0  0  0  46  0  0  0  535  0  0  0  554  0  0  0  6525  0  0  0
[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]([])^8[Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3][Gy:0Gy:1Gy:2Gy:3]@(0,1,2,3,4)  3  0  0  0  38  0  0  0  49  0  0  0  465  0  0  0  47  0  0  0  538  0  0  0  551  0  0  0  6501  0  0  0
[Gx:1Gx:3][Gx:1Gx:3][Gx:1Gx:3]([])[Gx:1Gx:3][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  38  0  0  0  49  0  0  0  465  0  0  0  47  0  0  0  538  0  0  0  551  0  0  0  6501  0  0  0
[Gx:1Gx:3][Gx:1Gx:3][Gx:1Gx:3]([])^2[Gx:1Gx:3][Gx:1Gx:3][Gx:1Gx:3]@(0,1,2,3,4)  3  0  0  0  38  0  0  0  49  0  0  0  465  0  0  0  47  0  0  0  538  0  0  0  551  0  0  0  6501  0  0  0
